2017-10-12,长城证券,002383,合众思壮,"推荐合众思壮公司深度报告:北斗高精度龙头腾飞在即,军民融合迈出坚实一步",webcache\20171012\webcache-20180303024035.html,sina,
2017-10-12,安信证券,000596,古井贡酒,"推荐古井贡酒:棚改助力200元价格带放量,弹性已临近",webcache\20171012\webcache-20180303024035.html,sina,
2017-10-12,天风证券,300122,智飞生物,"推荐智飞生物:前三季度业绩预增超40倍,高增长态势已然开启",webcache\20171012\webcache-20180303024036.html,sina,
2017-10-12,天风证券,300122,智飞生物,"推荐智飞生物:前三季度业绩预增超40倍,高增长态势已然开启",webcache\20171012\webcache-20180303024036.html,sina,
2017-10-12,中国银河国际金融控股有限公司,600276,恒瑞医药,HK;买入];恒瑞医药[600276,webcache\20171012\webcache-20180303024037.html,sina,
2017-10-12,中国银河国际金融控股有限公司,601881,中国银河,推荐中国银河国际医药行业更新报告,webcache\20171012\webcache-20180303024037.html,sina,
2017-10-12,华鑫证券,600104,上汽集团,"推荐上汽集团:车市旺季到来,龙头地位凸显",webcache\20171012\webcache-20180303024038.html,sina,
2017-10-12,中信建投,002707,众信旅游,"   
    2、从上半年开始出境游行业就有复苏迹象,超级假期数据再次印证了行业全面复苏,不仅欧洲游,同时亚洲游和港澳游同比去年保持接近两位数增长,行业市场集中度较低,成长空间巨大,推荐:众信旅游",webcache\20171012\webcache-20180303024041.html,sina,
2017-10-12,中信建投,002707,众信旅游,"   
    2、从上半年开始出境游行业就有复苏迹象,超级假期数据再次印证了行业全面复苏,不仅欧洲游,同时亚洲游和港澳游同比去年保持接近两位数增长,行业市场集中度较低,成长空间巨大,推荐:众信旅游",webcache\20171012\webcache-20180303024041.html,sina,
2017-10-12,中信建投,600054,黄山旅游,"推荐以下子板块和公司:   
    1、受去年极端气候影响,去年景区游客基数较低,今年游客人数增速回升,同时叠加国企改革预期和高管激励机制改善,推荐:黄山旅游、峨眉山A;三季度开始资产整合动作较多,剥离亏损子公司业务,索道业务、核心景区梵净山持续高增长,推荐:三特索道",webcache\20171012\webcache-20180303024041.html,sina,
2017-10-12,中信建投,000888,峨眉山A,"推荐以下子板块和公司:   
    1、受去年极端气候影响,去年景区游客基数较低,今年游客人数增速回升,同时叠加国企改革预期和高管激励机制改善,推荐:黄山旅游、峨眉山A;三季度开始资产整合动作较多,剥离亏损子公司业务,索道业务、核心景区梵净山持续高增长,推荐:三特索道",webcache\20171012\webcache-20180303024041.html,sina,
2017-10-12,中信建投,002159,三特索道,"推荐以下子板块和公司:   
    1、受去年极端气候影响,去年景区游客基数较低,今年游客人数增速回升,同时叠加国企改革预期和高管激励机制改善,推荐:黄山旅游、峨眉山A;三季度开始资产整合动作较多,剥离亏损子公司业务,索道业务、核心景区梵净山持续高增长,推荐:三特索道",webcache\20171012\webcache-20180303024041.html,sina,
2017-10-12,中信建投,600054,黄山旅游,"推荐以下子板块和公司:   
    1、受去年极端气候影响,去年景区游客基数较低,今年游客人数增速回升,同时叠加国企改革预期和高管激励机制改善,推荐:黄山旅游、峨眉山A;三季度开始资产整合动作较多,剥离亏损子公司业务,索道业务、核心景区梵净山持续高增长,推荐:三特索道",webcache\20171012\webcache-20180303024041.html,sina,
2017-10-12,中信建投,000888,峨眉山A,"推荐以下子板块和公司:   
    1、受去年极端气候影响,去年景区游客基数较低,今年游客人数增速回升,同时叠加国企改革预期和高管激励机制改善,推荐:黄山旅游、峨眉山A;三季度开始资产整合动作较多,剥离亏损子公司业务,索道业务、核心景区梵净山持续高增长,推荐:三特索道",webcache\20171012\webcache-20180303024041.html,sina,
