2017-10-31,国信证券,300385,雪浪环境,"推荐雪浪环境:烟气景气现金流好转,期待危废项目贡献业绩",webcache\20171031\webcache-20180303020755.html,sina,
2017-10-31,中泰证券,601668,中国建筑," 业绩增长原因:中国建筑业、北美离岸油气、全球矿业等产业增长强劲   
    (1)2017年1-9月,中国房地产开发投资同比增长8",webcache\20171031\webcache-20180303020755.html,sina,
2017-10-31,中泰证券,600031,三一重工,"   
    投资建议:全球行业龙头卡特彼勒市值已超5450亿人民币!我们坚定看好工程机械2018-2019年更换需求,持续推荐三一重工、徐工机械等",webcache\20171031\webcache-20180303020755.html,sina,
2017-10-31,中泰证券,000425,徐工机械,"   
    投资建议:全球行业龙头卡特彼勒市值已超5450亿人民币!我们坚定看好工程机械2018-2019年更换需求,持续推荐三一重工、徐工机械等",webcache\20171031\webcache-20180303020755.html,sina,
2017-10-31,中泰证券,600031,三一重工,"推荐工程机械行业:全球龙头美国卡特彼勒三季报业绩大幅超预期,持续坚定推荐国内龙头,三一重工、徐工机械等",webcache\20171031\webcache-20180303020755.html,sina,
2017-10-31,中泰证券,000425,徐工机械,"推荐工程机械行业:全球龙头美国卡特彼勒三季报业绩大幅超预期,持续坚定推荐国内龙头,三一重工、徐工机械等",webcache\20171031\webcache-20180303020755.html,sina,
2017-10-31,银河证券,600219,南山铝业,"我们依旧看好采暖季限产下电解铝供应再次收缩的投资机会,在采暖季限产政策相继落实,电解铝产量、库存出现下降趋势的情况下,铝价或将在万六成本支持下展开反弹,推荐原料自给率较高的中国铝业、云铝股份、南山铝业、神火股份, 索通发展",webcache\20171031\webcache-20180303020756.html,sina,
2017-10-31,银河证券,601600,中国铝业,"我们依旧看好采暖季限产下电解铝供应再次收缩的投资机会,在采暖季限产政策相继落实,电解铝产量、库存出现下降趋势的情况下,铝价或将在万六成本支持下展开反弹,推荐原料自给率较高的中国铝业、云铝股份、南山铝业、神火股份, 索通发展",webcache\20171031\webcache-20180303020756.html,sina,
2017-10-31,银河证券,603612,索通发展,"我们依旧看好采暖季限产下电解铝供应再次收缩的投资机会,在采暖季限产政策相继落实,电解铝产量、库存出现下降趋势的情况下,铝价或将在万六成本支持下展开反弹,推荐原料自给率较高的中国铝业、云铝股份、南山铝业、神火股份, 索通发展",webcache\20171031\webcache-20180303020756.html,sina,
2017-10-31,银河证券,000807,云铝股份,"我们依旧看好采暖季限产下电解铝供应再次收缩的投资机会,在采暖季限产政策相继落实,电解铝产量、库存出现下降趋势的情况下,铝价或将在万六成本支持下展开反弹,推荐原料自给率较高的中国铝业、云铝股份、南山铝业、神火股份, 索通发展",webcache\20171031\webcache-20180303020756.html,sina,
