2017-12-05,浙商证券         ,603456,九洲药业 ,"推荐九洲药业年度业绩预告点评:毛利率持续改善,CDMO业务复苏在即"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4010431/index.phtml,sina,
2017-12-05,国信证券         ,300496,中科创达 ,"
    本次交易会增厚中科创达EPS,基于中科创达在人工智能终端市场上的潜力,给予“买入”评级
    由于本次交易不涉及发行股票/债券进行融资,因此本次交易会增厚中科创达EPS"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4010419/index.phtml,sina,
2017-12-05,国信证券         ,300496,中科创达 ,"推荐中科创达重大事件快评:中科创达收购MM Solution,加码视觉领域"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4010419/index.phtml,sina,
2017-12-05,国海证券         ,002672,东江环保 ,"推荐东江环保事件点评:拟与海螺创业强强联合,扩大固废处理业务版图"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4010415/index.phtml,sina,
2017-12-05,天风证券         ,002509,天广中茂 ,"推荐天广中茂:CPI上行预期强烈,18年有望迎来最大拐点"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4010401/index.phtml,sina,
2017-12-05,中泰证券         ,600779,水井坊  ,"现估值凸显安全边际,建议优先配置低估值品种,重点推荐高档酒茅五泸,口子窖,古井贡酒,洋河股份,山西汾酒,沱牌舍得,水井坊等"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4010393/index.phtml,sina,
2017-12-05,中泰证券         ,600809,山西汾酒 ,"现估值凸显安全边际,建议优先配置低估值品种,重点推荐高档酒茅五泸,口子窖,古井贡酒,洋河股份,山西汾酒,沱牌舍得,水井坊等"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4010393/index.phtml,sina,
2017-12-05,中泰证券         ,603589,口子窖  ,"现估值凸显安全边际,建议优先配置低估值品种,重点推荐高档酒茅五泸,口子窖,古井贡酒,洋河股份,山西汾酒,沱牌舍得,水井坊等"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4010393/index.phtml,sina,
2017-12-05,中泰证券         ,000596,古井贡酒 ,"现估值凸显安全边际,建议优先配置低估值品种,重点推荐高档酒茅五泸,口子窖,古井贡酒,洋河股份,山西汾酒,沱牌舍得,水井坊等"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4010393/index.phtml,sina,
2017-12-05,中泰证券         ,002304,洋河股份 ,"现估值凸显安全边际,建议优先配置低估值品种,重点推荐高档酒茅五泸,口子窖,古井贡酒,洋河股份,山西汾酒,沱牌舍得,水井坊等"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4010393/index.phtml,sina,
2017-12-05,中泰证券         ,600298,安琪酵母 ,"
    投资策略:白酒重点推荐高档酒茅五泸,口子窖,古井贡酒,洋河股份,山西汾酒,沱牌舍得,水井坊等,食品优配伊利股份、金禾实业、海天味业、安琪酵母、中炬高新、H&H;国际控股、蒙牛乳业"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4010393/index.phtml,sina,
2017-12-05,中泰证券         ,600779,水井坊  ,"
    投资策略:白酒重点推荐高档酒茅五泸,口子窖,古井贡酒,洋河股份,山西汾酒,沱牌舍得,水井坊等,食品优配伊利股份、金禾实业、海天味业、安琪酵母、中炬高新、H&H;国际控股、蒙牛乳业"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4010393/index.phtml,sina,
2017-12-05,中泰证券         ,600809,山西汾酒 ,"
    投资策略:白酒重点推荐高档酒茅五泸,口子窖,古井贡酒,洋河股份,山西汾酒,沱牌舍得,水井坊等,食品优配伊利股份、金禾实业、海天味业、安琪酵母、中炬高新、H&H;国际控股、蒙牛乳业"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4010393/index.phtml,sina,
2017-12-05,中泰证券         ,600872,中炬高新 ,"
    投资策略:白酒重点推荐高档酒茅五泸,口子窖,古井贡酒,洋河股份,山西汾酒,沱牌舍得,水井坊等,食品优配伊利股份、金禾实业、海天味业、安琪酵母、中炬高新、H&H;国际控股、蒙牛乳业"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4010393/index.phtml,sina,
2017-12-05,中泰证券         ,600887,伊利股份 ,"
    投资策略:白酒重点推荐高档酒茅五泸,口子窖,古井贡酒,洋河股份,山西汾酒,沱牌舍得,水井坊等,食品优配伊利股份、金禾实业、海天味业、安琪酵母、中炬高新、H&H;国际控股、蒙牛乳业"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4010393/index.phtml,sina,
2017-12-05,中泰证券         ,603288,海天味业 ,"
    投资策略:白酒重点推荐高档酒茅五泸,口子窖,古井贡酒,洋河股份,山西汾酒,沱牌舍得,水井坊等,食品优配伊利股份、金禾实业、海天味业、安琪酵母、中炬高新、H&H;国际控股、蒙牛乳业"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4010393/index.phtml,sina,
2017-12-05,中泰证券         ,603589,口子窖  ,"
    投资策略:白酒重点推荐高档酒茅五泸,口子窖,古井贡酒,洋河股份,山西汾酒,沱牌舍得,水井坊等,食品优配伊利股份、金禾实业、海天味业、安琪酵母、中炬高新、H&H;国际控股、蒙牛乳业"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4010393/index.phtml,sina,
2017-12-05,中泰证券         ,000596,古井贡酒 ,"
    投资策略:白酒重点推荐高档酒茅五泸,口子窖,古井贡酒,洋河股份,山西汾酒,沱牌舍得,水井坊等,食品优配伊利股份、金禾实业、海天味业、安琪酵母、中炬高新、H&H;国际控股、蒙牛乳业"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4010393/index.phtml,sina,
2017-12-05,中泰证券         ,002304,洋河股份 ,"
    投资策略:白酒重点推荐高档酒茅五泸,口子窖,古井贡酒,洋河股份,山西汾酒,沱牌舍得,水井坊等,食品优配伊利股份、金禾实业、海天味业、安琪酵母、中炬高新、H&H;国际控股、蒙牛乳业"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4010393/index.phtml,sina,
2017-12-05,中泰证券         ,002597,金禾实业 ,"
    投资策略:白酒重点推荐高档酒茅五泸,口子窖,古井贡酒,洋河股份,山西汾酒,沱牌舍得,水井坊等,食品优配伊利股份、金禾实业、海天味业、安琪酵母、中炬高新、H&H;国际控股、蒙牛乳业"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4010393/index.phtml,sina,
2017-12-05,中泰证券         ,600779,水井坊  ,"目前估值安全边际凸显,建议优先配置低估值品种,重点推荐高档酒茅五泸,口子窖,古井贡酒,洋河股份,山西汾酒,沱牌舍得,水井坊等"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4010393/index.phtml,sina,
2017-12-05,中泰证券         ,600809,山西汾酒 ,"目前估值安全边际凸显,建议优先配置低估值品种,重点推荐高档酒茅五泸,口子窖,古井贡酒,洋河股份,山西汾酒,沱牌舍得,水井坊等"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4010393/index.phtml,sina,
2017-12-05,中泰证券         ,603589,口子窖  ,"目前估值安全边际凸显,建议优先配置低估值品种,重点推荐高档酒茅五泸,口子窖,古井贡酒,洋河股份,山西汾酒,沱牌舍得,水井坊等"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4010393/index.phtml,sina,
2017-12-05,中泰证券         ,000596,古井贡酒 ,"目前估值安全边际凸显,建议优先配置低估值品种,重点推荐高档酒茅五泸,口子窖,古井贡酒,洋河股份,山西汾酒,沱牌舍得,水井坊等"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4010393/index.phtml,sina,
2017-12-05,中泰证券         ,002304,洋河股份 ,"目前估值安全边际凸显,建议优先配置低估值品种,重点推荐高档酒茅五泸,口子窖,古井贡酒,洋河股份,山西汾酒,沱牌舍得,水井坊等"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4010393/index.phtml,sina,
2017-12-05,中泰证券         ,600298,安琪酵母 ,"大众品平均估值低于25倍,安全边际凸显,布局来年正当时,我们继续重点推荐伊利股份、金禾实业、海天味业、安琪酵母、中炬高新、H&H;国际控股、蒙牛乳业,积极关注西王食品、汤臣倍健"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4010393/index.phtml,sina,
2017-12-05,中泰证券         ,600872,中炬高新 ,"大众品平均估值低于25倍,安全边际凸显,布局来年正当时,我们继续重点推荐伊利股份、金禾实业、海天味业、安琪酵母、中炬高新、H&H;国际控股、蒙牛乳业,积极关注西王食品、汤臣倍健"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4010393/index.phtml,sina,
2017-12-05,中泰证券         ,600887,伊利股份 ,"大众品平均估值低于25倍,安全边际凸显,布局来年正当时,我们继续重点推荐伊利股份、金禾实业、海天味业、安琪酵母、中炬高新、H&H;国际控股、蒙牛乳业,积极关注西王食品、汤臣倍健"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4010393/index.phtml,sina,
2017-12-05,中泰证券         ,603288,海天味业 ,"大众品平均估值低于25倍,安全边际凸显,布局来年正当时,我们继续重点推荐伊利股份、金禾实业、海天味业、安琪酵母、中炬高新、H&H;国际控股、蒙牛乳业,积极关注西王食品、汤臣倍健"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4010393/index.phtml,sina,
2017-12-05,中泰证券         ,000639,西王食品 ,"大众品平均估值低于25倍,安全边际凸显,布局来年正当时,我们继续重点推荐伊利股份、金禾实业、海天味业、安琪酵母、中炬高新、H&H;国际控股、蒙牛乳业,积极关注西王食品、汤臣倍健"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4010393/index.phtml,sina,
2017-12-05,中泰证券         ,002597,金禾实业 ,"大众品平均估值低于25倍,安全边际凸显,布局来年正当时,我们继续重点推荐伊利股份、金禾实业、海天味业、安琪酵母、中炬高新、H&H;国际控股、蒙牛乳业,积极关注西王食品、汤臣倍健"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4010393/index.phtml,sina,
2017-12-05,中泰证券         ,300146,汤臣倍健 ,"大众品平均估值低于25倍,安全边际凸显,布局来年正当时,我们继续重点推荐伊利股份、金禾实业、海天味业、安琪酵母、中炬高新、H&H;国际控股、蒙牛乳业,积极关注西王食品、汤臣倍健"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4010393/index.phtml,sina,
2017-12-05,中泰证券         ,600298,安琪酵母 ,"大众品平均估值低于25倍,安全边际凸显,布局来年正当时,我们继续重点推荐伊利股份、金禾实业、海天味业、安琪酵母、中炬高新、H&H;国际控股、蒙牛乳业,积极关注西王食品、汤臣倍健"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4010393/index.phtml,sina,
2017-12-05,中泰证券         ,600872,中炬高新 ,"大众品平均估值低于25倍,安全边际凸显,布局来年正当时,我们继续重点推荐伊利股份、金禾实业、海天味业、安琪酵母、中炬高新、H&H;国际控股、蒙牛乳业,积极关注西王食品、汤臣倍健"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4010393/index.phtml,sina,
2017-12-05,中泰证券         ,600887,伊利股份 ,"大众品平均估值低于25倍,安全边际凸显,布局来年正当时,我们继续重点推荐伊利股份、金禾实业、海天味业、安琪酵母、中炬高新、H&H;国际控股、蒙牛乳业,积极关注西王食品、汤臣倍健"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4010393/index.phtml,sina,
2017-12-05,中泰证券         ,603288,海天味业 ,"大众品平均估值低于25倍,安全边际凸显,布局来年正当时,我们继续重点推荐伊利股份、金禾实业、海天味业、安琪酵母、中炬高新、H&H;国际控股、蒙牛乳业,积极关注西王食品、汤臣倍健"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4010393/index.phtml,sina,
2017-12-05,中泰证券         ,000639,西王食品 ,"大众品平均估值低于25倍,安全边际凸显,布局来年正当时,我们继续重点推荐伊利股份、金禾实业、海天味业、安琪酵母、中炬高新、H&H;国际控股、蒙牛乳业,积极关注西王食品、汤臣倍健"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4010393/index.phtml,sina,
2017-12-05,中泰证券         ,002597,金禾实业 ,"大众品平均估值低于25倍,安全边际凸显,布局来年正当时,我们继续重点推荐伊利股份、金禾实业、海天味业、安琪酵母、中炬高新、H&H;国际控股、蒙牛乳业,积极关注西王食品、汤臣倍健"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4010393/index.phtml,sina,
2017-12-05,中泰证券         ,300146,汤臣倍健 ,"大众品平均估值低于25倍,安全边际凸显,布局来年正当时,我们继续重点推荐伊利股份、金禾实业、海天味业、安琪酵母、中炬高新、H&H;国际控股、蒙牛乳业,积极关注西王食品、汤臣倍健"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4010393/index.phtml,sina,
2017-12-05,中泰证券         ,000639,西王食品 ,建议积极关注H&H;国际控股、汤臣倍健和西王食品                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4010393/index.phtml,sina,
2017-12-05,中泰证券         ,300146,汤臣倍健 ,建议积极关注H&H;国际控股、汤臣倍健和西王食品                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4010393/index.phtml,sina,
