2017-10-20,浙商证券,002050,三花智控,"而PE(TTM)2014H1以来38-60倍相对偏高,性价比在黑电之后,个股推荐关注三花智控",webcache\20171020\webcache-44b453d49107419c.html,sina,
2017-10-20,浙商证券,002050,三花智控,"而PE(TTM)2014H1以来38-60倍相对偏高,性价比在黑电之后,个股推荐关注三花智控",webcache\20171020\webcache-44b453d49107419c.html,sina,
2017-10-20,浙商证券,600690,青岛海尔,"而PE(TTM)2016年以来为9-16倍,相对家电其他子行业偏低,在家电各子行业中白电性价比最高,个股推荐关注格力电器、美的集团和青岛海尔",webcache\20171020\webcache-44b453d49107419c.html,sina,
2017-10-20,浙商证券,000333,美的集团,"而PE(TTM)2016年以来为9-16倍,相对家电其他子行业偏低,在家电各子行业中白电性价比最高,个股推荐关注格力电器、美的集团和青岛海尔",webcache\20171020\webcache-44b453d49107419c.html,sina,
2017-10-20,浙商证券,000651,格力电器,"而PE(TTM)2016年以来为9-16倍,相对家电其他子行业偏低,在家电各子行业中白电性价比最高,个股推荐关注格力电器、美的集团和青岛海尔",webcache\20171020\webcache-44b453d49107419c.html,sina,
2017-10-20,浙商证券,600690,青岛海尔,"而PE(TTM)2016年以来为9-16倍,相对家电其他子行业偏低,在家电各子行业中白电性价比最高,个股推荐关注格力电器、美的集团和青岛海尔",webcache\20171020\webcache-44b453d49107419c.html,sina,
2017-10-20,浙商证券,000333,美的集团,"而PE(TTM)2016年以来为9-16倍,相对家电其他子行业偏低,在家电各子行业中白电性价比最高,个股推荐关注格力电器、美的集团和青岛海尔",webcache\20171020\webcache-44b453d49107419c.html,sina,
2017-10-20,浙商证券,000651,格力电器,"而PE(TTM)2016年以来为9-16倍,相对家电其他子行业偏低,在家电各子行业中白电性价比最高,个股推荐关注格力电器、美的集团和青岛海尔",webcache\20171020\webcache-44b453d49107419c.html,sina,
2017-10-20,浙商证券,603868,飞科电器,"2015年以来,行业进入消费升级周期,品类拓展,均价提升,市场预期乐观,PE(TTM)2015年以来25-32倍,相对白电偏高,性价比居白电后,个股推荐关注飞科电器和苏泊尔",webcache\20171020\webcache-44b453d49107419c.html,sina,
2017-10-20,浙商证券,002032,苏泊尔,"2015年以来,行业进入消费升级周期,品类拓展,均价提升,市场预期乐观,PE(TTM)2015年以来25-32倍,相对白电偏高,性价比居白电后,个股推荐关注飞科电器和苏泊尔",webcache\20171020\webcache-44b453d49107419c.html,sina,
2017-10-20,浙商证券,603868,飞科电器,"2015年以来,行业进入消费升级周期,品类拓展,均价提升,市场预期乐观,PE(TTM)2015年以来25-32倍,相对白电偏高,性价比居白电后,个股推荐关注飞科电器和苏泊尔",webcache\20171020\webcache-44b453d49107419c.html,sina,
2017-10-20,浙商证券,002032,苏泊尔,"2015年以来,行业进入消费升级周期,品类拓展,均价提升,市场预期乐观,PE(TTM)2015年以来25-32倍,相对白电偏高,性价比居白电后,个股推荐关注飞科电器和苏泊尔",webcache\20171020\webcache-44b453d49107419c.html,sina,
2017-10-20,浙商证券,002035,华帝股份,"厨电总体性价比与小家电相当,个股推荐关注老板电器、华帝股份和浙江美大",webcache\20171020\webcache-44b453d49107419c.html,sina,
2017-10-20,浙商证券,002508,老板电器,"厨电总体性价比与小家电相当,个股推荐关注老板电器、华帝股份和浙江美大",webcache\20171020\webcache-44b453d49107419c.html,sina,
2017-10-20,浙商证券,002677,浙江美大,"厨电总体性价比与小家电相当,个股推荐关注老板电器、华帝股份和浙江美大",webcache\20171020\webcache-44b453d49107419c.html,sina,
2017-10-20,浙商证券,002035,华帝股份,"厨电总体性价比与小家电相当,个股推荐关注老板电器、华帝股份和浙江美大",webcache\20171020\webcache-44b453d49107419c.html,sina,
2017-10-20,浙商证券,002508,老板电器,"厨电总体性价比与小家电相当,个股推荐关注老板电器、华帝股份和浙江美大",webcache\20171020\webcache-44b453d49107419c.html,sina,
2017-10-20,浙商证券,002677,浙江美大,"厨电总体性价比与小家电相当,个股推荐关注老板电器、华帝股份和浙江美大",webcache\20171020\webcache-44b453d49107419c.html,sina,
2017-10-20,浙商证券,600060,海信电器,"随着盈利能力改善,黑电行业性价比呈向好态势,个股推荐关注海信电器和兆驰股份",webcache\20171020\webcache-44b453d49107419c.html,sina,
2017-10-20,浙商证券,002429,兆驰股份,"随着盈利能力改善,黑电行业性价比呈向好态势,个股推荐关注海信电器和兆驰股份",webcache\20171020\webcache-44b453d49107419c.html,sina,
2017-10-20,浙商证券,600060,海信电器,"随着盈利能力改善,黑电行业性价比呈向好态势,个股推荐关注海信电器和兆驰股份",webcache\20171020\webcache-44b453d49107419c.html,sina,
2017-10-20,浙商证券,002429,兆驰股份,"随着盈利能力改善,黑电行业性价比呈向好态势,个股推荐关注海信电器和兆驰股份",webcache\20171020\webcache-44b453d49107419c.html,sina,
2017-10-20,中泰证券,600588,用友网络,重点推荐:中科曙光、广联达、用友网络、锦富技术、数据港、光环新网,webcache\20171020\webcache-54eb2dc12aec3d08.html,sina,
2017-10-20,中泰证券,603019,中科曙光,重点推荐:中科曙光、广联达、用友网络、锦富技术、数据港、光环新网,webcache\20171020\webcache-54eb2dc12aec3d08.html,sina,
2017-10-20,中泰证券,603881,数据港,重点推荐:中科曙光、广联达、用友网络、锦富技术、数据港、光环新网,webcache\20171020\webcache-54eb2dc12aec3d08.html,sina,
2017-10-20,中泰证券,002410,广联达,重点推荐:中科曙光、广联达、用友网络、锦富技术、数据港、光环新网,webcache\20171020\webcache-54eb2dc12aec3d08.html,sina,
2017-10-20,中泰证券,300128,锦富技术,重点推荐:中科曙光、广联达、用友网络、锦富技术、数据港、光环新网,webcache\20171020\webcache-54eb2dc12aec3d08.html,sina,
2017-10-20,中泰证券,300383,光环新网,重点推荐:中科曙光、广联达、用友网络、锦富技术、数据港、光环新网,webcache\20171020\webcache-54eb2dc12aec3d08.html,sina,
2017-10-20,天风证券,600690,青岛海尔,"持续推荐零部件龙头三花智控,以及空调行业整机龙头美的集团、格力电器、青岛海尔",webcache\20171020\webcache-3da27631e58ff7fe.html,sina,
